grygab1	Crinifer concolor	Grey Go-away-bird
gryger1	Gerygone igata	Grey Gerygone
grygos1	Tachyspiza novaehollandiae	Grey Goshawk
grygra1	Amytornis barbatus	Grey Grasswren
grygre1	Eurillas gracilis	Little Grey Greenbul
grygrt1	Geokichla princei	Grey Ground Thrush
grygul	Leucophaeus modestus	Grey Gull
gryhaw2	Buteo plagiatus	Grey Hawk
gryhaw3	Buteo nitidus	Grey-lined Hawk
gryhon1	Conopophila whitei	Grey Honeyeater
gryimp1	Ducula pickeringii	Grey Imperial Pigeon
gryjay	Perisoreus canadensis	Canada Jay
grykes1	Falco ardosiaceus	Grey Kestrel
grykin	Tyrannus dominicensis	Grey Kingbird
grylau1	Garrulax maesi	Grey Laughingthrush
grylon1	Macrosphenus concolor	Grey Longbill
grymon1	Nengetus cinereus	Grey Monjita
grynig1	Caprimulgus jotaka	Grey Nightjar
grynig2	Caprimulgus indicus	Jungle Nightjar
grynod1	Anous albivitta	Grey Noddy
grypar	Perdix perdix	Grey Partridge
grypar10	Psittacus timneh	Timneh Parrot
grypep2	Polyplectron bicalcaratum	Grey Peacock-Pheasant
grypep3	Polyplectron katsumatae	Hainan Peacock-Pheasant
grypra1	Glareola cinerea	Grey Pratincole
grysee1	Sporophila intermedia	Grey Seedeater
grysht1	Colluricincla harmonica	Grey Shrikethrush
grysib1	Heterophasia gracilis	Grey Sibia
grytif1	Fraseria plumbea	Grey Tit-Flycatcher
grytin1	Tinamus tao	Grey Tinamou
grytit1	Melaniparus afer	Grey Tit
grytre1	Dendrocitta formosae	Grey Treepie
gryvir	Vireo vicinior	Grey Vireo
grywaf1	Certhidea fusca	Grey Warbler-Finch
grywag	Motacilla cinerea	Grey Wagtail
grywhi2	Pachycephala simplex	Grey Whistler
grywoo1	Dendropicos goertae	African Grey Woodpecker
grywre1	Cantorchilus griseus	Grey Wren
grywrw1	Calamonastes simplex	Grey Wren-Warbler
gsbfin1	Arremon virenticeps	Green-striped Brushfinch
gsgdov1	Metriopelia aymara	Golden-spotted Ground Dove
gstlar1	Calandrella brachydactyla	Greater Short-toed Lark
gstswi1	Panyptila sanctihieronymi	Great Swallow-tailed Swift
gtmgem1	Lampornis viridipallens	Green-throated Mountaingem
guacor1	Leucocarbo bougainvilliorum	Guanay Cormorant
guacro1	Corvus woodfordi	White-billed Crow
guaiab1	Bolbopsittacus lunulatus	Guaiabero
guawoo1	Melanerpes herminieri	Guadeloupe Woodpecker
guawoo2	Campephilus gayaquilensis	Guayaquil Woodpecker
gubter2	Gelochelidon nilotica	Gull-billed Tern
gubter3	Gelochelidon macrotarsa	Australian Tern
gufgle1	Syndactyla guttulata	Guttulate Foliage-gleaner
guicuc1	Guira guira	Guira Cuckoo
guigna3	Polioptila guianensis	Guianan Gnatcatcher
guigna4	Polioptila paraensis	Klages's Gnatcatcher
guipuf1	Notharchus macrorhynchos	Guianan Puffbird
guista1	Myrmotherula surinamensis	Guianan Streaked Antwren
guitan1	Hemithraupis guira	Guira Tanager
guitou1	Selenidera piperivora	Guianan Toucanet
guitur1	Tauraco persa	Guinea Turaco
guityr1	Zimmerius acer	Guianan Tyrannulet
guiwaa1	Hypocnemis cantator	Guianan Warbling Antbird
gunhaw1	Astur gundlachi	Gundlach's Hawk
gurcot1	Phoenicircus carnifex	Guianan Red Cotinga
gureag1	Aquila gurneyi	Gurney's Eagle
gursug1	Promerops gurneyi	Gurney's Sugarbird
gusgro	Centrocercus minimus	Gunnison Grouse
gwfgoo	Anser albifrons	Greater White-fronted Goose
gybant1	Ammonastes pelzelni	Grey-bellied Antbird
gybbab1	Malacopteron albogulare	Grey-breasted Babbler
gybbab2	Robsonius sorsogonensis	Bicol Ground Warbler
gybbul1	Rubigula cyaniventris	Grey-bellied Bulbul
gybcom1	Taphrolesbia griseiventris	Grey-bellied Comet
gybfis1	Lanius excubitoroides	Grey-backed Fiscal
gybflo1	Diglossa carbonaria	Grey-bellied Flowerpiercer
gybfly1	Lathrotriccus griseipectus	Grey-breasted Flycatcher
gybfra1	Pternistis rufopictus	Grey-breasted Spurfowl
gybhaw1	Accipiter poliogaster	Grey-bellied Hawk
gybhaw2	Pseudastur occidentalis	Grey-backed Hawk
gybmar	Progne chalybea	Grey-breasted Martin
gybmot1	Andigena hypoglauca	Grey-breasted Mountain Toucan
gybmun1	Lonchura vana	Grey-banded Mannikin
gybpar1	Pyrrhura griseipectus	Grey-breasted Parakeet
gybpar3	Arborophila campbelli	Malayan Partridge
gybpar4	Arborophila orientalis	Grey-breasted Partridge
gybpar5	Arborophila rolli	Roll's Partridge
gybpri1	Prinia hodgsonii	Grey-breasted Prinia
gybrob1	Eopsaltria griseogularis	Western Yellow Robin
gybsab1	Campylopterus largipennis	Grey-breasted Sabrewing
gybsab4	Campylopterus calcirupicola	Outcrop Sabrewing
gybsab5	Campylopterus diamantinensis	Diamantina Sabrewing
gybsee1	Thinocorus orbignyianus	Grey-breasted Seedsnipe
gybshr1	Lanius tephronotus	Grey-backed Shrike
gybsht1	Agriornis micropterus	Grey-bellied Shrike-Tyrant
gybspi1	Synallaxis cinerascens	Grey-bellied Spinetail
gybspi2	Arachnothera modesta	Grey-breasted Spiderhunter
gybspl1	Eremopterix verticalis	Grey-backed Sparrow-Lark
gybstp1	Garrodia nereis	Grey-backed Storm Petrel
gybtac1	Polystictus superciliaris	Grey-backed Tachuri
gybtai1	Orthotomus derbianus	Grey-backed Tailorbird
gybter1	Onychoprion lunatus	Spectacled Tern
gybtes1	Tesia cyaniventer	Grey-bellied Tesia
gybthr1	Turdus hortulorum	Grey-backed Thrush
gybwow3	Henicorhina anachoreta	Hermit Wood Wren
gybwrb1	Spelaeornis reptatus	Grey-bellied Wren-Babbler
gycbab1	Pomatostomus temporalis	Grey-crowned Babbler
gycbul2	Alophoixus tephrogenys	Grey-cheeked Bulbul
gycbul3	Alophoixus bres	Brown-cheeked Bulbul
gyccro1	Laniellus langbianis	Grey-crowned Crocias
gyccuc	Coccyzus lansbergi	Grey-capped Cuckoo
gycfin1	Lophospingus griseocristatus	Grey-crested Finch
gycfly1	Tolmomyias poliocephalus	Grey-crowned Flatbill
gycful1	Alcippe morrisonia	Grey-cheeked Fulvetta
gycful3	Alcippe davidi	David's Fulvetta
gycful4	Alcippe fratercula	Yunnan Fulvetta
gycful5	Alcippe hueti	Huet's Fulvetta
gycgre1	Hylophilus semicinereus	Grey-chested Greenlet
gychel1	Prionops poliolophus	Grey-crested Helmetshrike
gychem1	Kleinothraupis reyi	Grey-capped Hemispingus
gycher1	Phaethornis griseogularis	Grey-chinned Hermit
gycill1	Kakamega poliothorax	Grey-chested Babbler
gycjuf1	Cyornis umbratilis	Grey-chested Jungle Flycatcher
gycmin1	Pericrocotus solaris	Grey-chinned Minivet
gycmun1	Lonchura nevermanni	Grey-crowned Mannikin
gycnun1	Nonnula frontalis	Grey-cheeked Nunlet
gycpar1	Brotogeris pyrrhoptera	Grey-cheeked Parakeet
gycpig1	Treron griseicauda	Grey-cheeked Green Pigeon
gycpri1	Prinia cinereocapilla	Grey-crowned Prinia
gycshr1	Lanius validirostris	Mountain Shrike
gyctet1	Xanthomixis cinereiceps	Grey-crowned Tetraka
gycthr	Catharus minimus	Grey-cheeked Thrush
gyctib1	Mixornis flavicollis	Grey-cheeked Tit-Babbler
gyctit1	Lophophanes dichrous	Grey-crested Tit
gyctyr1	Phyllomyias griseocapilla	Grey-capped Tyrannulet
gyctyr2	Serpophaga griseicapilla	Straneck's Tyrannulet
gycwar1	Phylloscopus tephrocephalus	Grey-crowned Warbler
gycwar2	Phylloscopus poliogenys	Grey-cheeked Warbler
gycwar3	Eminia lepida	Grey-capped Warbler
gycwoo1	Yungipicus canicapillus	Grey-capped Pygmy Woodpecker
gycwor1	Aramides cajaneus	Grey-cowled Wood Rail
gycyel	Geothlypis poliocephala	Grey-crowned Yellowthroat
gyebul1	Iole propinqua	Grey-eyed Bulbul
gyegre1	Hylophilus amaurocephalus	Grey-eyed Greenlet
gyfbuz1	Butastur indicus	Grey-faced Buzzard
gyfcin1	Cinclodes oustaleti	Grey-flanked Cinclodes
gyfhon1	Ptilotula plumula	Grey-fronted Honeyeater
gyflio1	Liocichla omeiensis	Emei Shan Liocichla
gyftib1	Mixornis kelleyi	Grey-faced Tit-Babbler
gyfwoo1	Picus canus	Grey-headed Woodpecker
gygbus1	Chlorophoneus bocagei	Bocage's Bushshrike
gygfrd1	Ptilinopus purpuratus	Grey-green Fruit Dove
gygfrd2	Ptilinopus chrysogaster	Raiatea Fruit Dove
gygscr1	Aethomyias arfakianus	Grey-green Scrubwren
gyhalb	Thalassarche chrysostoma	Grey-headed Albatross
gyhant1	Ampelornis griseiceps	Grey-headed Antbird
gyhatt1	Attila rufus	Grey-hooded Attila
gyhbab1	Stachyris poliocephala	Grey-headed Babbler
gyhbat1	Batis orientalis	Grey-headed Batis
gyhbri1	Bleda canicapillus	Grey-headed Bristlebill
gyhbro1	Smithornis sharpei	Grey-headed Broadbill
gyhbul1	Microtarsus priocephalus	Grey-headed Bulbul
gyhbul2	Pyrrhula erythaca	Grey-headed Bullfinch
gyhbul5	Pyrrhula owstoni	Taiwan Bullfinch
gyhbun1	Emberiza buchanani	Grey-necked Bunting
gyhbus1	Malaconotus blanchoti	Grey-headed Bushshrike
gyhbut1	Cnemoscopus rubrirostris	Grey-hooded Bush Tanager
gyhcaf1	Culicicapa ceylonensis	Grey-headed Canary-flycatcher
gyhchi	Poecile cinctus	Grey-headed Chickadee
gyhcus1	Edolisoma schisticeps	Grey-headed Cuckooshrike
gyhdov1	Leptotila plumbeiceps	Grey-headed Dove
gyhfie1	Icthyophaga ichthyaetus	Grey-headed Fish Eagle
gyhfly1	Mionectes rufiventris	Grey-hooded Flycatcher
gyhfrd1	Ptilinopus hyogastrus	Grey-headed Fruit Dove
gyhgos1	Tachyspiza poliocephala	Grey-headed Goshawk
gyhgre1	Phyllastrephus poliocephalus	Grey-headed Greenbul
gyhhon1	Ptilotula keartlandi	Grey-headed Honeyeater
gyhimp1	Ducula radiata	Grey-headed Imperial Pigeon
gyhkin1	Halcyon leucocephala	Grey-headed Kingfisher
gyhlap1	Vanellus cinereus	Grey-headed Lapwing
gyhlov1	Agapornis canus	Grey-headed Lovebird
gyhmun1	Lonchura caniceps	Grey-headed Mannikin
gyhneg1	Nigrita canicapillus	Grey-headed Nigrita
gyholi1	Delacourella capistrata	Grey-headed Oliveback
gyhpar1	Psilopsiagon aymara	Grey-hooded Parakeet
gyhpar2	Psittacula finschii	Grey-headed Parakeet
gyhpar3	Paradoxornis gularis	Grey-headed Parrotbill
gyhpar4	Suthora zappeyi	Grey-hooded Parrotbill
gyhrob1	Heteromyias albispecularis	Ashy Robin
gyhrob2	Heteromyias cinereifrons	Grey-headed Robin
gyhsif1	Phrygilus gayi	Grey-hooded Sierra Finch
gyhsil1	Spermestes griseicapilla	Grey-headed Silverbill
gyhsow1	Pseudonigrita arnaudi	Grey-capped Social Weaver
gyhspa1	Passer griseus	Northern Grey-headed Sparrow
gyhspi1	Cranioleuca semicinerea	Grey-headed Spinetail
gyhsun1	Deleornis axillaris	Grey-headed Sunbird
gyhsun2	Aethopyga primigenia	Grey-hooded Sunbird
gyhtof1	Todirostrum poliocephalum	Yellow-lored Tody-Flycatcher
gyhvul1	Cathartes melambrotus	Greater Yellow-headed Vulture
gyhwar1	Myiothlypis griseiceps	Grey-headed Warbler
gyhwar2	Phylloscopus xanthoschistos	Grey-hooded Warbler
gyhwoo1	Dendropicos spodocephalus	Eastern Grey Woodpecker
gyltin1	Crypturellus duidae	Grey-legged Tinamou
gymwre1	Odontorchilus branickii	Grey-mantled Wren
gynant1	Grallaria griseonucha	Grey-naped Antpitta
gynroc1	Picathartes oreas	Grey-necked Rockfowl
gyogre1	Phyllastrephus cerviniventris	Grey-olive Greenbul
gyrfal	Falco rusticolus	Gyrfalcon
gyrswa1	Pseudhirundo griseopyga	Grey-rumped Swallow
gyrswi5	Collocalia marginata	Grey-rumped Swiftlet
gyrtre1	Hemiprocne longipennis	Grey-rumped Treeswift
gysbuw1	Cettia brunnifrons	Grey-sided Bush Warbler
gysflo1	Dicaeum celebicum	Grey-sided Flowerpecker
gysfly1	Muscicapa griseisticta	Grey-streaked Flycatcher
gysfra1	Pternistis griseostriatus	Grey-striped Spurfowl
gyslau	Pterorhinus caerulatus	Grey-sided Laughingthrush
gysscb1	Erythrogenys swinhoei	Grey-sided Scimitar Babbler
gysthr1	Turdus feae	Grey-sided Thrush
gytbab1	Stachyris nigriceps	Grey-throated Babbler
gytbar1	Gymnobucco bonapartei	Grey-throated Barbet
gytbul1	Alophoixus frater	Palawan Bulbul
gytmar1	Riparia chinensis	Grey-throated Martin
gytpih1	Snowornis subalaris	Grey-tailed Piha
gytrai1	Canirallus oculeus	Grey-throated Rail
gyttat1	Tringa brevipes	Grey-tailed Tattler
gyttif1	Fraseria griseigularis	Grey-throated Tit-Flycatcher
gytwaf1	Microspingus cabanisi	Grey-throated Warbling Finch
gytwar1	Myiothlypis cinereicollis	Grey-throated Warbler
gytwhe2	Zosterops hamlini	Bougainville White-eye
gytwhe5	Zosterops rendovae	Makira White-eye
gywbla1	Turdus boulboul	Grey-winged Blackbird
gywcot1	Lipaugus conditus	Grey-winged Cotinga
gywfra1	Scleroptila afra	Grey-winged Francolin
gywinf1	Incaspiza ortizi	Grey-winged Inca Finch
gywroc1	Sheppardia polioptera	Grey-winged Robin-Chat
gywtru1	Psophia crepitans	Grey-winged Trumpeter
habbar1	Tricholaema hirsuta	Hairy-breasted Barbet
habbul1	Tricholestes criniger	Hairy-backed Bulbul
habfly1	Cyornis hainanus	Hainan Blue Flycatcher
hacant1	Rhegmatorhina melanosticta	Hairy-crested Antbird
hacdro1	Dicrurus hottentottus	Hair-crested Drongo
hacdro3	Dicrurus striatus	Short-tailed Drongo
hackin1	Alcedo semitorquata	Half-collared Kingfisher
hacspa1	Arremon semitorquatus	Half-collared Sparrow
hadibi1	Bostrychia hagedash	Hadada Ibis
haipar1	Arborophila ardens	Hainan Partridge
haiwoo	Leuconotopicus villosus	Hairy Woodpecker
halbab1	Pomatostomus halli	Hall's Babbler
halcus1	Coracina parvula	Halmahera Cuckooshrike
halgob1	Hypsipetes chloris	Halmahera Golden Bulbul
halori1	Oriolus phaeochromus	Dusky-brown Oriole
halwar1	Phylloscopus hainanus	Hainan Leaf Warbler
hamerk1	Scopus umbretta	Hamerkop
hamfly	Empidonax hammondii	Hammond's Flycatcher
hanboo1	Ninox hantu	Buru Boobook
hanboo2	Ninox squamipila	Seram Boobook
hanfly1	Nephelomyias pulcher	Handsome Flycatcher
hanfra2	Pternistis nobilis	Handsome Spurfowl
hanfru1	Pipreola formosa	Handsome Fruiteater
hansun1	Aethopyga bella	Handsome Sunbird
hapwre1	Pheugopedius felix	Happy Wren
harant1	Rhegmatorhina berlepschi	Harlequin Antbird
harbab1	Turdoides hartlaubii	Hartlaub's Babbler
harbus2	Lissotis hartlaubii	Hartlaub's Bustard
harduc	Histrionicus histrionicus	Harlequin Duck
harduc1	Pteronetta hartlaubii	Hartlaub's Duck
hareag1	Harpia harpyja	Harpy Eagle
harfra3	Pternistis hartlaubi	Hartlaub's Spurfowl
harfra4	Pternistis harwoodi	Harwood's Spurfowl
hargul1	Chroicocephalus hartlaubii	Hartlaub's Gull
harlew1	Phylloscopus goodsoni	Hartert's Leaf Warbler
harqua1	Coturnix delegorguei	Harlequin Quail
harspa	Zonotrichia querula	Harris's Sparrow
hartur1	Tauraco hartlaubi	Hartlaub's Turaco
hattyr1	Hemitriccus nidipendulus	Hangnest Tody-Tyrant
hauthr1	Turdus hauxwelli	Hauxwell's Thrush
hauthr3	Turdus sanchezorum	Varzea Thrush
hawama	Chlorodrepanis virens	Hawaii Amakihi
hawcoo	Fulica alai	Hawaiian Coot
hawcre	Loxops mana	Hawaii Creeper
hawduc	Anas wyvilliana	Hawaiian Duck
hawfin	Coccothraustes coccothraustes	Hawfinch
hawgoo	Branta sandvicensis	Nene
hawhaw	Buteo solitarius	Hawaiian Hawk
hawpet1	Pterodroma sandwichensis	Hawaiian Petrel
hazgro1	Tetrastes bonasia	Hazel Grouse
heegul	Larus heermanni	Heermann's Gull
heishe1	Puffinus heinrothi	Heinroth's Shearwater
helcur1	Pauxi pauxi	Helmeted Curassow
helfri1	Philemon buceroides	Helmeted Friarbird
helgui	Numida meleagris	Helmeted Guineafowl
helhor1	Rhinoplax vigil	Helmeted Hornbill
helman1	Chiroxiphia galeata	Helmeted Manakin
helmyn1	Basilornis galeatus	Helmeted Myna
helpip1	Anthus hellmayri	Hellmayr's Pipit
helvan1	Euryceros prevostii	Helmet Vanga
helwoo1	Celeus galeatus	Helmeted Woodpecker
hemhor1	Lophoceros hemprichii	Hemprich's Hornbill
hemwea1	Ploceus heuglini	Heuglin's Masked Weaver
hengos1	Astur henstii	Henst's Goshawk
henspa	Centronyx henslowii	Henslow's Sparrow
heptan	Piranga flava	Hepatic Tanager
heptyr1	Lophotriccus galeatus	Helmeted Pygmy Tyrant
hercha1	Namibornis herero	Herero Chat
herpet2	Pterodroma heraldica	Herald Petrel
herthr	Catharus guttatus	Hermit Thrush
herwar	Setophaga occidentalis	Hermit Warbler
heswoo1	Hemicircus canente	Heart-spotted Woodpecker
heubus1	Neotis heuglinii	Heuglin's Bustard
heufra1	Pternistis icterorhynchus	Heuglin's Spurfowl
heuwhe1	Oenanthe heuglinii	Heuglin's Wheatear
hfptyr1	Pseudotriccus simplex	Hazel-fronted Pygmy Tyrant
hhfgle1	Clibanornis erythrocephalus	Henna-hooded Foliage-gleaner
hibfly1	Cyornis whitei	Hill Blue Flycatcher
hibfly3	Cyornis banyumas	Javan Blue Flycatcher
hibfly4	Cyornis montanus	Dayak Blue Flycatcher
higela2	Elaenia obscura	Highland Elaenia
higela3	Elaenia sordida	Small-headed Elaenia
higgua1	Penelopina nigra	Highland Guan
higlar1	Corypha kurrae	Highland Lark
higmot1	Momotus aequatorialis	Andean Motmot
higtin1	Nothocercus bonapartei	Highland Tinamou
hilfra2	Pternistis hildebrandti	Hildebrandt's Spurfowl
hilmyn	Gracula religiosa	Common Hill Myna
hilpar1	Arborophila torqueola	Hill Partridge
hilpig1	Columba rupestris	Hill Pigeon
hilpri1	Prinia atrogularis	Black-throated Prinia
hilpri2	Prinia superciliaris	Hill Prinia
hilsta1	Lamprotornis hildebrandti	Hildebrandt's Starling
himacc1	Prunella himalayana	Altai Accentor
himblu1	Tarsiger rufilatus	Himalayan Bluetail
himcuc1	Cuculus saturatus	Himalayan Cuckoo
himfla1	Dinopium shorii	Himalayan Flameback
himgri1	Gyps himalayensis	Himalayan Vulture
himmon1	Lophophorus impejanus	Himalayan Monal
himowl1	Strix nivicolum	Himalayan Owl
himrub1	Calliope pectoralis	Himalayan Rubythroat
himsno	Tetraogallus himalayensis	Himalayan Snowcock
himswi2	Aerodramus brevirostris	Himalayan Swiftlet
himthr1	Zoothera salimalii	Himalayan Thrush
himwoo1	Dendrocopos himalayensis	Himalayan Woodpecker
hipbab1	Turdoides hindei	Hinde's Babbler
hirwar2	Bradypterus centralis	Highland Rush Warbler
hiscro	Loxia megaplaga	Hispaniolan Crossbill
hiseme1	Riccordia swainsonii	Hispaniolan Emerald
hislic1	Coccyzus longirostris	Hispaniolan Lizard Cuckoo
hispar	Psittacara chloropterus	Hispaniolan Parakeet
hispar1	Amazona ventralis	Hispaniolan Amazon
hispew1	Contopus hispaniolensis	Hispaniolan Pewee
hisspi	Spindalis dominicensis	Hispaniolan Spindalis
histro1	Priotelus roseigaster	Hispaniolan Trogon
hiswoo1	Melanerpes striatus	Hispaniolan Woodpecker
hoapuf1	Haplophaedia lugens	Hoary Puffleg
hoatzi1	Opisthocomus hoazin	Hoatzin
hobbul1	Setornis criniger	Hook-billed Bulbul
hobcuc1	Chalcites basalis	Horsfield's Bronze Cuckoo
hobher2	Glaucis dohrnii	Hook-billed Hermit
hobkin1	Melidora macrorrhina	Hook-billed Kingfisher
hobkit	Chondrohierax uncinatus	Hook-billed Kite
hobvan1	Vanga curvirostris	Hook-billed Vanga
hodfro1	Batrachostomus hodgsoni	Hodgson's Frogmouth
hodhac1	Hierococcyx nisicolor	Hodgson's Hawk-Cuckoo
hodred1	Phoenicurus hodgsoni	Hodgson's Redstart
hofwoo1	Melanerpes hoffmannii	Hoffmann's Woodpecker
hofwoo2	Dendrocolaptes hoffmannsi	Hoffmanns's Woodcreeper
hogwea1	Ploceus xanthops	Holub's Golden Weaver
hohgre1	Poliocephalus poliocephalus	Hoary-headed Grebe
homtan1	Buthraupis montana	Hooded Mountain Tanager
homtou1	Andigena cucullata	Hooded Mountain Toucan
honeme1	Amazilia luciae	Honduran Emerald
hongre1	Baeopogon indicator	Honeyguide Greenbul
hooant1	Grallaricula cucullata	Hooded Antpitta
hoober2	Carpornis cucullata	Hooded Berryeater
hoobut1	Cracticus cassicus	Hooded Butcherbird
hoocra1	Grus monacha	Hooded Crane
hoocro1	Corvus cornix	Hooded Crow
hoocus1	Coracina longicauda	Hooded Cuckooshrike
hoogna1	Conopophaga roberti	Hooded Gnateater
hoogre1	Podiceps gallardoi	Hooded Grebe
hoogro1	Hesperiphona abeillei	Hooded Grosbeak
hoomer	Lophodytes cucullatus	Hooded Merganser
hoomoc1	Mimus macdonaldi	Espanola Mockingbird
hoomon1	Symposiachrus manadensis	Hooded Monarch
hoomun1	Lonchura spectabilis	Hooded Mannikin
hooori	Icterus cucullatus	Hooded Oriole
hoopar1	Psephotellus dissimilis	Hooded Parrot
hoopit1	Pitohui dichrous	Hooded Pitohui
hoopit11	Pitta rosenbergii	Biak Hooded Pitta
hoopit4	Pitta abbotti	Nicobar Hooded Pitta
hooplo2	Thinornis cucullatus	Hooded Plover
hoopoe	Upupa epops	Common Hoopoe
hoorob1	Melanodryas cucullata	Hooded Robin
hoosis1	Spinus magellanicus	Hooded Siskin
hootan1	Nemosia pileata	Hooded Tanager
hootin1	Nothocercus nigrocapillus	Hooded Tinamou
hootre1	Crypsirina cucullata	Hooded Treepie
hoovis2	Augastes lumachella	Hooded Visorbearer
hoovul1	Necrosyrtes monachus	Hooded Vulture
hoowar	Setophaga citrina	Hooded Warbler
hoowhe1	Oenanthe monacha	Hooded Wheatear
hooyel1	Geothlypis nelsoni	Hooded Yellowthroat
horbab2	Malacocincla sepiaria	Horsfield's Babbler
horcoo1	Fulica cornuta	Horned Coot
horcur3	Pauxi unicornis	Horned Curassow
horgre	Podiceps auritus	Horned Grebe
horgua1	Oreophasis derbianus	Horned Guan
horlar	Eremophila alpestris	Horned Lark
horpar2	Eunymphicus cornutus	Horned Parakeet
horpuf	Fratercula corniculata	Horned Puffin
horscr1	Anhima cornuta	Horned Screamer
horsun2	Heliactin bilophus	Horned Sungem
horswi1	Apus horus	Horus Swift
hosbro1	Calyptomena hosii	Hose's Broadbill
hotbar1	Actinodura nipalensis	Hoary-throated Barwing
hotbut1	Turnix hottentottus	Fynbos Buttonquail
hotbut3	Turnix nanus	Black-rumped Buttonquail
hotspi1	Synallaxis kollari	Hoary-throated Spinetail
hottea1	Spatula hottentota	Blue-billed Teal
houbun2	Emberiza striolata	Striolated Bunting
houbun3	Emberiza sahari	House Bunting
houbus1	Chlamydotis undulata	African Houbara
houcro1	Corvus splendens	House Crow
houfin	Haemorhous mexicanus	House Finch
houspa	Passer domesticus	House Sparrow
houswi1	Apus nipalensis	House Swift
houwre	Troglodytes aedon	Northern House Wren
houwre10	Troglodytes musicus	St. Vincent Wren
houwre11	Troglodytes grenadensis	Grenada Wren
houwre3	Troglodytes beani	Cozumel Wren
houwre4	Troglodytes musculus	Southern House Wren
houwre5	Troglodytes cobbi	Cobb's Wren
houwre8	Troglodytes mesoleucus	St. Lucia Wren
hrshaw	Parabuteo unicinctus	Harris's Hawk
huatin1	Rhynchotus maculicollis	Huayco Tinamou
hubtyr1	Knipolegus hudsoni	Hudson's Black Tyrant
hudcan1	Asthenes hudsoni	Hudson's Canastero
hudgod	Limosa haemastica	Hudsonian Godwit
humant1	Myrmelastes humaythae	Humaita Antbird
humher1	Ardea humbloti	Humblot's Heron
humlar1	Calandrella acutirostris	Hume's Short-toed Lark
humowl1	Strix hadorami	Desert Owl
humpen1	Spheniscus humboldti	Humboldt Penguin
humphe1	Syrmaticus humiae	Mrs. Hume's Pheasant
humsap2	Chrysuronia humboldtii	Humboldt's Sapphire
humsun2	Cinnyris humbloti	Humblot's Sunbird
humwar1	Phylloscopus humei	Hume's Leaf Warbler
humwhe1	Zosterops auriventer	Hume's White-eye
humwhe2	Oenanthe albonigra	Hume's Wheatear
huncis1	Cisticola hunteri	Hunter's Cisticola
hunsun2	Chalcomitra hunteri	Hunter's Sunbird
huoast1	Astrapia rothschildi	Huon Astrapia
huomel1	Melidectes foersteri	Huon Melidectes
hutshe1	Puffinus huttoni	Hutton's Shearwater
hutvir	Vireo huttoni	Hutton's Vireo
hyamac1	Anodorhynchus hyacinthinus	Hyacinth Macaw
hyavis1	Augastes scutatus	Hyacinth Visorbearer
hypoco1	Hypocolius ampelinus	Grey Hypocolius
ibechi2	Phylloscopus ibericus	Iberian Chiffchaff
ibesee1	Sporophila iberaensis	Ibera Seedeater
ibgshr1	Lanius meridionalis	Iberian Grey Shrike
ibisbi1	Ibidorhyncha struthersii	Ibisbill
ictgre1	Phyllastrephus icterinus	Icterine Greenbul
ictwar1	Hippolais icterina	Icterine Warbler
iheant1	Myrmotherula iheringi	Ihering's Antwren
iiwi	Drepanis coccinea	Iiwi
ijlwar1	Phylloscopus ijimae	Ijima's Leaf Warbler
imewaa1	Hypocnemis flavescens	Imeri Warbling Antbird
imispa1	Tachyspiza imitator	Imitator Goshawk
immant1	Hafferia immaculata	Blue-lored Antbird
immwrb1	Pnoepyga immaculata	Nepal Cupwing
impeag1	Aquila heliaca	Eastern Imperial Eagle
imppar1	Amazona imperialis	Imperial Amazon
impsni1	Gallinago imperialis	Imperial Snipe
impwoo1	Campephilus imperialis	Imperial Woodpecker
inawoo1	Lepidocolaptes fatimalimae	Inambari Woodcreeper
inawoo2	Nesophlox lyrura	Inagua Woodstar
inbkin2	Ceyx cyanopectus	Indigo-banded Kingfisher
inbrob1	Larvivora brunnea	Indian Blue Robin
incdov	Columbina inca	Inca Dove
incfly1	Leptopogon taczanowskii	Inca Flycatcher
inchum1	Saucerottia cyanifrons	Indigo-capped Hummingbird
incter1	Larosterna inca	Inca Tern
incwre1	Pheugopedius eisenmanni	Inca Wren
indbar1	Psilopogon annamensis	Indochinese Barbet
indbun	Passerina cyanea	Indigo Bunting
indbus1	Ardeotis nigriceps	Great Indian Bustard
indbus2	Plocealauda erythroptera	Indian Bush Lark
indbus3	Plocealauda erythrocephala	Indochinese Bush Lark
indcha1	Oenanthe fusca	Brown Rock Chat
indcor1	Phalacrocorax fuscicollis	Indian Cormorant
indcou1	Cursorius coromandelicus	Indian Courser
indcuc1	Cuculus micropterus	Indian Cuckoo
indcus1	Lalage polioptera	Indochinese Cuckooshrike
indflo1	Diglossa indigotica	Indigo Flowerpiercer
indfly1	Eumyias indigo	Indigo Flycatcher
indful1	Fulvetta danisi	Indochinese Fulvetta
indmac1	Anodorhynchus leari	Lear's Macaw
indnig1	Caprimulgus asiaticus	Indian Nightjar
indpit1	Pitta brachyura	Indian Pitta
indrob1	Copsychus fulicatus	Indian Robin
indrol2	Coracias benghalensis	Indian Roller
indrol3	Coracias affinis	Indochinese Roller
indsil	Euodice malabarica	Indian Silverbill
indski1	Rynchops albicollis	Indian Skimmer
indswi1	Aerodramus unicolor	Indian Swiftlet
indthk1	Burhinus indicus	Indian Stone-curlew
indtit1	Machlolophus aplonotus	Indian Black-lored Tit
